X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,Y,set
-0.21838577273538026,-0.10959350831893011,-0.11666724850831416,1.3199466783524314,-0.43910878556194644,-0.33497220713788606,-0.724910387798681,-1.6559139222595898,-0.2752823479539177,-1.2771908212718341,0.5393743780331386,-0.4195716817690324,-0.6712478516734417,-0.9313298614188029,0.48384139527781167,-0.7731044644237762,1.6095936759900675,0.11287982078212479,0.017217544248611678,-0.0829932937157773,-1.1164166162939915,-0.0536761326667441,1.5617777254319802,0.10808064371975269,0.3252062656816438,-0.49230114152048143,0.0024706566271440046,0.06244056417776273,-0.5357111993627879,-0.6025436153056536,-0.2690326433371036,0.6601894991358801,-1.0221650345511026,-1.2426543522058762,-0.5415965774513395,-1.1094071951521813,0.6686402062981714,0.36134960546661926,-0.6875752506248222,-0.9470196870492055,-0.38327159190614124,-1.5158903946091327,0.586972120936846,-0.3298688609103449,-0.7280342406277603,0.1936687341681436,0.07907510661287881,0.5669215773973607,0.8498528069667682,2.2599902007124513,0.07436892404176822,-0.7760672733432702,0.3697749942164218,1.2047205821589446,-0.07788319223530363,0.03104986069352192,0.5044246891072182,0.6099714688210446,-0.7215384926892234,0.8205458696761667,1,train
-1.0997528633000224,0.7578505070976621,-1.1911340717925918,-0.38645322355194905,0.8431921127021813,0.7544185160278112,1.3495691004338377,0.4882540865494286,-1.333152694750781,0.30985514645882833,-2.057941808532273,-1.3312848034918772,0.032658774161457745,0.8742248630920293,-1.4371890792410889,0.0756949302699711,-0.4275220973888283,0.9309017981779188,-1.0411089991142197,2.5131038377794113,-2.3774647589139843,-1.396288388484605,-1.2304680542816517,0.4889716340797039,0.8469573565490898,-0.3685564116834544,-1.1475731789786936,-1.0050577612557674,-1.8800401170820806,0.22901208089539535,0.30928662125273926,1.2288975460841947,1.2818502430126786,0.23366172422559284,0.2168006186829155,-0.21360926650198694,-1.302195459562523,0.4044868958432465,-1.4685882702646944,0.2438118102402752,1.7145553413989905,1.6862546051881828,-0.07197493558622328,0.7088147389002608,1.290961900085232,-1.7701692739240682,0.9913638306047021,-0.2503757216601071,-1.0856315299552586,1.412688277337809,1.4375871122822923,2.151649791407839,-0.7083708062361569,-0.9433990974743224,0.3516774444818693,-0.26260329300581725,0.5763840177303255,1.0736597743017329,0.16092102767606406,2.388220990403489,1,train
1.5443319100028812,0.32922783373538983,-0.2248818192929544,-0.013436137055697357,1.24149095562647,0.5302309944670972,-0.29649350024690607,2.7181198931589763,1.562512292685938,1.104133150336121,-1.1746497930907926,0.24792444664699834,-1.0286235510602235,-0.6425754648789476,-1.0865999964622934,-0.5724284617792411,1.2330279704269798,-0.03635341760704623,0.8434855518008827,0.06378994106321924,0.7442174622924183,0.7296189699819609,-0.3429976033246839,-0.47987052934696517,0.21746500825654225,0.14954453718291125,-0.28924492952398384,1.6142487508533863,1.656412172574504,-1.3654672495104714,0.9590744730707583,1.6374884288521194,1.3856444006236666,-0.7451644973777071,-1.1918312033460396,-0.10982835148950078,0.9208041248892306,0.7835972279211721,-0.25244439547790426,0.12031849794456846,0.28402465043525976,0.5697749872789173,0.8975800885629375,0.8124691952462476,-1.3598404965958062,-0.9701380597259569,-1.808900016088543,0.014493339668365272,0.46556539340677117,-0.5708915112849708,0.3146087604912944,1.1506708844036357,-0.22305163266314923,1.1752484613860852,0.708696267916881,-1.172188156855507,1.3509409742003993,2.0015989748899035,-0.17639971664843784,0.678510134450663,1,train
-0.8578966212423682,-0.7829097086560497,-2.3615097307467745,0.6139486892138533,-1.2465074041464062,-0.6530898091725705,0.2978681737873353,0.17749972045137802,0.0477703749211532,0.5780413248862126,-0.28971055654477074,0.06264338469484233,-0.1476759279640041,-0.35749606889073093,-0.11123683208921831,0.7448470516375408,1.1951640392552008,-0.35151473396305555,-1.1702177161684009,1.173939614017314,-0.9291940718141879,-0.12229674276897157,-0.650167165969132,0.1602915116305981,-0.5912767782065814,-1.249059765557341,-1.076830135267615,0.9394654888480721,-0.4124532327569659,0.2543128881955781,-1.0471652038987764,0.2973586065745655,0.11734585085757021,1.0724299076028703,2.3718281368005942,0.3232728985075483,-1.2099723071657553,0.23828119680303092,0.9230533152606878,0.3292354883073653,-1.2122281626371265,-0.32108060327902366,-0.010362196580907113,-0.4360970408674719,0.9765972332844999,-0.5969371589942742,2.639041268860336,-0.613504766038925,-0.36331923373056896,-0.1634400151989829,0.29450310818694764,-0.3455491087290799,1.3029017249961925,-1.4871947924700597,0.03987205741683973,0.7600497079179085,-1.1833468659757969,-1.3918993842934566,-0.7946914033310845,-0.5562413180464624,0,train
-0.25798634939470966,2.911777115748862,-0.5991724229302031,-0.7878994584115132,0.6611908238727074,0.22447517136895045,-2.453257920247293,0.7706158295909936,-1.6571864480999823,-2.8104399687536734,0.49001821711955323,-0.2581649244593633,-1.3697662535864399,1.2442871001671987,1.3257673710388809,0.2909549235874912,0.1961505239849512,1.5024197327929476,1.2621725744847658,-1.4432209656023798,0.04209276557350426,0.4487318525276361,0.874476002073346,0.24052132945958368,-1.000739298643243,-0.635108181492307,0.6085637870253023,-0.6963757018870478,2.1755500317680085,-0.9169351468880311,0.44128521575160556,-0.14044213653510432,0.8524983270537305,0.4191428483608597,0.18030331647017095,-0.8350607254290445,-2.4999166299945617,-0.7155523991261584,0.3190010421178065,0.734473948126874,-0.30105157274472066,-1.5004528390233576,-0.6241389747333919,-0.16898288212627918,1.4887729244465735,-1.2318344397550862,1.8352581968505244,-0.03629671623134785,-0.3304452198028839,-0.6976585977204769,1.1061345048204554,-1.9751035983041987,-0.1801902222673247,-0.9860032728509033,-0.5061920687293339,1.4409044887324887,-0.46097892041451205,0.5032187921516362,-1.1691962160486062,0.7556061418727679,0,train
0.5613282968857773,-0.9130892334732338,0.760862832971295,-0.9698665578271156,-0.46060692943227244,0.6271548397110397,-0.12496351540407911,-1.2616363263516897,1.3010057045061227,-0.20690326728683037,-1.245015520971235,0.21133614769946973,-0.22861726735729473,0.7940620634999263,0.3756163844430843,-1.053283686386096,-1.001880456226438,-0.552056369270325,-0.07827839408624689,-2.0203021853898906,0.8267940882365449,2.512212357430015,1.4785691483962469,-0.9514168173014448,-0.47009505114159156,-1.6453996610846717,-0.8404858602715924,-0.5959564249340933,-1.3196230320319424,-0.6014280744252981,-0.7474954216591345,-0.5196700276332737,-0.40725818892078064,-1.8399718352669354,0.897287598086541,-0.011369414998033248,1.0744605481993095,-1.0339921825572205,-0.057532741588560386,0.713034684481479,0.9963197752599503,-2.5588472255453922,-0.581641262165346,-1.3372168398081303,0.8116147735122681,0.2230553941038129,1.648337202178115,-0.33138613181302784,-0.9619737853241145,-0.25502377456491837,0.8619231308892107,-0.4009669043358683,-1.4124495747124723,0.5990682351942435,0.39261791412773883,0.40579638576252114,-0.13397577002957317,-1.3948345007127936,0.9535269209898959,-1.2803704806309388,1,train
0.7570779909717344,0.09898686673276562,0.9184474226173163,1.2939626822858559,-0.06259680016876462,-0.611490836696663,-2.107850486280207,1.5100760856350874,-0.9772371179290721,-0.5389058690930327,0.5737015113529662,-0.01159121999942986,0.44340747133440694,0.6712098669714932,0.7312598892735765,-0.7575985068635344,0.48501658372150325,1.733655085836769,-0.4017867268828304,-1.547671435474694,-1.3667685467488557,-0.7805086798616788,0.10825434615915687,2.0247015383462537,-0.17379559870245917,0.32358186822402923,2.0365095605653583,1.2000068497863567,-0.3252992741390112,-0.4738592578045567,-0.8045651191154748,-0.6900669418214791,1.524555291238913,-1.0929159043270176,-0.8507441484897245,-0.16677441081841368,1.304394326499907,-1.2284356423230967,-1.0683534818767122,-0.42354381498278276,-1.0606136862681845,0.16067984811214642,0.49543981533145476,0.430717464932889,1.0932088106602142,-0.8111419531356335,0.6665095228225729,-0.5885148720655399,0.8543737973000367,0.2465279925547051,-0.4350405169669334,0.7132186237487494,-0.7357135807524452,-1.1393205417158763,-0.07038055910018087,-0.8806622043027987,1.1917233953063622,-0.27572322014383027,0.21802089299741642,1.2972158226567467,1,train
-0.37296029215479787,0.8378830414831204,0.074423521880126,0.5617116118579467,-1.282808032777167,0.18245431117510816,0.5160440644809698,-1.602409659034438,-2.191749145918297,-0.3748668163750578,0.23431852088207178,1.382465867594202,-0.5214360033784664,-0.7586870470888901,0.8120248998675611,0.12002842196235314,-0.36704467735330926,2.2650658004784643,-2.045251330815718,0.8006481782202207,-0.5504829201605921,0.6208385860432546,-0.6444389798967751,0.6314547678560918,-1.6735021586666052,0.705327904504147,-0.6151824411559753,-1.4875939806586098,-0.7113766970513269,-0.41009013528797394,0.959312739053028,-0.457461761497957,-0.18020554017603627,0.23665781422141918,0.45244122299428075,-0.28355805895636615,1.235523419901045,-0.18079467587738704,0.30278800958751045,-0.06539911530888419,-1.1325416111078066,0.060881035236354304,-0.15191319803780004,0.31537024878404796,0.23380359679471435,-1.5395838865922762,-0.3244674120212986,0.504651838637619,-0.062270221146290994,0.1636648294076091,0.49749831413292495,-0.2935774954042437,0.34522402843149375,-1.3651388412799117,0.3910674999654084,-0.6979837976778548,0.16602785006261933,1.982003784717843,-1.5511690277324532,0.39947246420067856,1,train
0.7650906507614542,-0.9913667095251291,-0.3223875553914818,-0.1895542078648812,0.5377310319775688,-1.3623473114588136,0.6286242954383969,1.3341744709518963,-3.020387343160761,-0.3668970120565535,0.44944230072505603,1.070900398531198,0.608096397134258,-0.6244724852808679,-0.565751277779885,0.12816718983914818,-0.03331264054037387,-0.8403660043232715,-1.2921807709374697,-0.08469195512589417,-1.0062201121612298,-0.45151089176662973,-1.9229063485919649,-0.9090389316032186,0.44697897277097687,-1.2857797010409657,-0.604974672865729,-0.04324937548650391,-1.2671775918806232,0.20367538545537983,-0.12495492690943663,-1.3299279378764606,-0.03490543569683815,0.30390936444782535,-0.37549257687586135,0.36895675199110145,0.20640879761969516,-1.4466351531122446,-0.2632552477589581,0.7205277233143049,0.5272293984713066,-1.9295854249212891,0.9837699860171231,0.6460660201282669,-2.074823343965324,-0.405281041154792,-2.0397055109751703,0.36676967618126693,-1.2683442789337376,-0.14074619685945555,1.28408608577446,0.764535319336498,-0.06688360934096253,-0.9813824108866912,0.9244212999225078,1.8021015416081885,0.46339607668077454,0.49698012307462286,1.4304104576217915,1.5344087664286599,1,train
1.4471115649131103,0.30178331964723415,1.1970104950392264,2.4122861831286757,1.3332712054738538,0.18886637685854435,-0.5842656487656993,-0.4650110698128747,0.23552429509400824,-0.89763948251474,0.8292434910164234,0.9411464314468841,-1.2049868983967351,-0.3984557216989816,-0.8337143227399176,0.5471701241048553,1.1488432279361431,-0.4935699245821407,1.1305117386404515,0.12071697547260483,1.1497330400861006,-1.6105848333545725,-0.21895056858807008,-1.0978001974502982,0.23313553846656768,-0.35505642146859767,-0.8121568620729579,1.2442584322925165,-1.8514840672264319,-0.06319026171368872,0.3834052349814865,-0.09500655278687159,0.21759012488670945,1.1542557629941357,1.099509221046449,0.3032531106350714,-0.6036739955986349,-0.3061084987826835,-0.4977776273788333,1.382241540932223,0.10172743285023753,-0.9748648836149523,0.6249889088203752,1.8932026696364297,-1.1697407074340058,-0.5307659544863613,1.608800871357505,-0.14493045271951724,0.021909764147176627,0.1183651863754889,-0.3491676508321682,-0.4708698020176223,-0.36902364890998274,0.30351502039029693,-2.6012409004962103,-2.2344495345696282,1.178230745979279,-0.04485642073506271,-2.2207690387999586,0.16137110154910422,1,train
